INDEX,"HOU,C,3","PSH,C,5","PARISH,N,2,0","TYPE,C,4","CITY,C,17","STATE,C,2","ZIP,C,5","AGE,C,3","GENDER,C,1","RACE,C,1","PARTY_ID,C,1","VOTE_FREQ,C,1","PPP,C,1 (P for presidential primary)","NEW,C,1","How they vote (in person, mail, early)","MAIL_CITY,C,28","MAIL_STATE,C,20","MAIL_ZIP,C,5"
3377,90,StTam,52,,SLIDELL,LA,70458,92,F,W,D,2,,,E,SLIDELL,LA,70458
3378,90,StTam,52,Land,SLIDELL,LA,70460,34,F,W,D,1,,,E,SLIDELL,LA,70460
3379,90,StTam,52,,SLIDELL,LA,70460,31,F,B,D,1,,N,E,SLIDELL,LA,70460
3380,90,StTam,52,Land,SLIDELL,LA,70460,71,F,W,D,4,P,,I,SLIDELL,LA,70460
3381,90,StTam,52,,SLIDELL,LA,70460,48,M,W,D,4,,,I,SLIDELL,LA,70460
3382,90,StTam,52,,SLIDELL,LA,70460,40,M,W,D,5,P,,I,SLIDELL,LA,70460
3383,90,StTam,52,,SLIDELL,LA,70458,77,F,B,D,A,P,,M,SLIDELL,LA,70458
3384,90,StTam,52,Land,SLIDELL,LA,70458,82,F,W,D,A,P,,M,SLIDELL,LA,70458
3385,90,StTam,52,Cell,SLIDELL,LA,70458,76,M,W,D,3,P,,E,SLIDELL,LA,70458
3386,90,StTam,52,,SLIDELL,LA,70458,37,M,W,D,2,,,I,SLIDELL,LA,70458
3387,90,StTam,52,Land,SLIDELL,LA,70460,72,F,W,D,6,P,,I,SLIDELL,LA,70460
3388,90,StTam,52,Land,SLIDELL,LA,70458,74,F,W,D,2,P,,E,SLIDELL,LA,70458
3389,90,StTam,52,,PEARL RIVER,LA,70452,21,F,W,D,1,,,E,PEARL RIVER,LA,70452
3390,90,StTam,52,Cell,SLIDELL,LA,70458,63,M,B,D,6,P,,I,SLIDELL,LA,70458
3391,90,StTam,52,Land,SLIDELL,LA,70458,42,M,W,D,1,,,E,SLIDELL,LA,70458
3392,90,StTam,52,Land,SLIDELL,LA,70460,59,F,W,D,2,,,E,SLIDELL,LA,70460
3393,90,StTam,52,,SLIDELL,LA,70458,56,F,W,D,4,,,I,SLIDELL,LA,70458
3394,90,StTam,52,,SLIDELL,LA,70458,26,F,W,D,2,,N,,SLIDELL,LA,70458
3395,90,StTam,52,Land,PEARL RIVER,LA,70452,82,F,W,D,2,,,,PEARL RIVER,LA,70452
3396,90,StTam,52,Land,SLIDELL,LA,70460,72,F,B,D,6,P,,M,SLIDELL,LA,70460
3397,90,StTam,52,,SLIDELL,LA,70458,37,F,B,D,4,P,,E,SLIDELL,LA,70458
3398,90,StTam,52,,SLIDELL,LA,70460,30,M,B,D,2,,,I,SLIDELL,LA,70460
3399,90,StTam,52,,SLIDELL,LA,70460,25,F,B,D,1,,N,E,SLIDELL,LA,70460
3400,90,StTam,52,Land,SLIDELL,LA,70458,61,M,W,D,9,P,,I,SLIDELL,LA,70458
3401,90,StTam,52,,SLIDELL,LA,70458,66,F,W,D,9,P,,I,SLIDELL,LA,70458
3402,90,StTam,52,,SLIDELL,LA,70458,32,M,W,D,1,,,E,SLIDELL,LA,70458
3403,90,StTam,52,Cell,SLIDELL,LA,70458,73,M,B,D,9,P,,I,SLIDELL,LA,70458
3404,90,StTam,52,,SLIDELL,LA,70458,68,F,B,D,9,P,,I,SLIDELL,LA,70458
3405,90,StTam,52,Land,SLIDELL,LA,70458,93,F,W,D,5,,,M,SLIDELL,LA,70458
3406,90,StTam,52,Cell,SLIDELL,LA,70458,57,F,B,D,3,,,I,SLIDELL,LA,70458
3407,90,StTam,52,,SLIDELL,LA,70460,23,F,B,D,1,,N,E,SLIDELL,LA,70460
3408,90,StTam,52,,SLIDELL,LA,70458,61,F,W,D,4,,,I,SLIDELL,LA,70458
3409,90,StTam,52,Land,SLIDELL,LA,70458,34,F,W,D,3,,,I,SLIDELL,LA,70458
3410,90,StTam,52,,SLIDELL,LA,70458,25,F,W,D,1,,,E,SLIDELL,LA,70458
3411,90,StTam,52,,SLIDELL,LA,70458,84,F,W,D,8,P,,I,SLIDELL,LA,70458
3412,90,StTam,52,Land,SLIDELL,LA,70458,68,F,W,D,6,,N,E,SLIDELL,LA,70458
3413,90,StTam,52,Land,SLIDELL,LA,70460,36,F,B,D,3,,N,E,SLIDELL,LA,70460
3414,90,StTam,52,,SLIDELL,LA,70458,44,M,W,D,1,,,I,SLIDELL,LA,70458
3415,90,StTam,52,Land,SLIDELL,LA,70458,43,F,W,D,1,,,I,SLIDELL,LA,70458
3416,90,StTam,52,,SLIDELL,LA,70460,49,F,B,D,5,P,,E,SLIDELL,LA,70460
3417,90,StTam,52,Land,SLIDELL,LA,70460,82,F,W,D,4,P,,I,SLIDELL,LA,70460
3418,90,StTam,52,,SLIDELL,LA,70458,29,M,W,D,1,,,I,SLIDELL,LA,70458
3419,90,StTam,52,,SLIDELL,LA,70458,29,F,O,D,1,,,I,SLIDELL,LA,70458
3420,90,StTam,52,,PEARL RIVER,LA,70452,66,F,W,D,8,,,E,PEARL RIVER,LA,70452
3421,90,StTam,52,,SLIDELL,LA,70458,62,F,O,D,5,,,I,SLIDELL,LA,70458
3422,90,StTam,52,Land,SLIDELL,LA,70458,69,M,W,D,8,P,,I,SLIDELL,LA,70458
3423,90,StTam,52,Land,SLIDELL,LA,70458,75,F,W,D,4,,N,E,SLIDELL,LA,70458
3424,90,StTam,52,,SLIDELL,LA,70460,91,F,W,D,A,P,,M,SLIDELL,LA,70460
3425,90,StTam,52,,SLIDELL,LA,70458,71,M,W,D,7,,,I,SLIDELL,LA,70458
3426,90,StTam,52,,SLIDELL,LA,70458,69,F,W,D,7,,,I,SLIDELL,LA,70458
3427,90,StTam,52,Land,SLIDELL,LA,70458,34,M,B,D,1,,,E,SLIDELL,LA,70458
3428,90,StTam,52,,SLIDELL,LA,70460,34,F,B,D,4,P,N,E,SLIDELL,LA,70460
3429,90,StTam,52,Land,SLIDELL,LA,70458,75,F,W,D,3,,,I,SLIDELL,LA,70458
3430,90,StTam,52,Land,SLIDELL,LA,70458,88,M,W,D,7,P,,I,SLIDELL,LA,70458
3431,90,StTam,52,,SLIDELL,LA,70458,82,F,W,D,6,P,,M,SLIDELL,LA,70458
3432,90,StTam,52,Cell,SLIDELL,LA,70458,43,F,W,D,6,P,,E,SLIDELL,LA,70458
3433,90,StTam,52,,SLIDELL,LA,70460,54,M,B,D,4,,,I,SLIDELL,LA,70460
3434,90,StTam,52,Land,SLIDELL,LA,70458,78,F,B,D,7,P,,I,SLIDELL,LA,70458
3435,90,StTam,52,,SLIDELL,LA,70460,61,F,W,D,9,P,,I,SLIDELL,LA,70460
3436,90,StTam,52,Cell,SLIDELL,LA,70458,54,M,B,D,9,P,N,E,SLIDELL,LA,70458
3437,90,StTam,52,,SLIDELL,LA,70458,56,F,B,D,7,P,N,E,SLIDELL,LA,70458
3438,90,StTam,52,Land,SLIDELL,LA,70458,60,F,W,D,3,,,E,SLIDELL,LA,70458
3439,90,StTam,52,Land,SLIDELL,LA,70458,69,M,B,D,4,,,I,SLIDELL,LA,70458
3440,90,StTam,52,,SLIDELL,LA,70458,56,F,W,D,7,P,,E,SLIDELL,LA,70458
3441,90,StTam,52,,SLIDELL,LA,70458,47,F,B,D,3,,,I,SLIDELL,LA,70458
3442,90,StTam,52,Land,SLIDELL,LA,70460,75,M,B,D,7,P,,M,SLIDELL,LA,70460
3443,90,StTam,52,Land,SLIDELL,LA,70460,35,M,B,D,5,,,E,SLIDELL,LA,70460
3444,90,StTam,52,Land,SLIDELL,LA,70458,43,M,W,D,1,,,E,SLIDELL,LA,70458
3445,90,StTam,52,Land,SLIDELL,LA,70460,56,F,B,D,4,P,N,E,SLIDELL,LA,70460
3446,90,StTam,52,,SLIDELL,LA,70458,22,F,A,D,1,,,E,SLIDELL,LA,70458
3447,90,StTam,52,Land,SLIDELL,LA,70460,67,F,W,D,6,P,,I,SLIDELL,LA,70460
3448,90,StTam,52,,SLIDELL,LA,70458,61,F,B,D,7,P,,I,SLIDELL,LA,70458
3449,90,StTam,52,,SLIDELL,LA,70458,65,F,W,D,7,,,I,SLIDELL,LA,70458
3450,90,StTam,52,,SLIDELL,LA,70458,58,M,B,D,4,P,,I,SLIDELL,LA,70458
3451,90,StTam,52,Land,SLIDELL,LA,70460,42,F,W,D,1,P,,,SLIDELL,LA,70460
3452,90,StTam,52,,SLIDELL,LA,70458,40,M,B,D,3,,,E,SLIDELL,LA,70458
3453,90,StTam,52,,SLIDELL,LA,70458,39,F,B,D,4,,,E,SLIDELL,LA,70458
3454,90,StTam,52,Land,SLIDELL,LA,70460,92,F,W,D,6,,,I,SLIDELL,LA,70460
3455,90,StTam,52,,SLIDELL,LA,70458,74,M,W,D,6,,,E,SLIDELL,LA,70458
3456,90,StTam,52,,SLIDELL,LA,70458,70,F,W,D,6,,,E,SLIDELL,LA,70458
3457,90,StTam,52,,SLIDELL,LA,70460,58,M,B,D,4,,N,I,SLIDELL,LA,70460
3458,90,StTam,52,,SLIDELL,LA,70460,57,F,B,D,3,,N,,SLIDELL,LA,70460
3459,90,StTam,52,Land,SLIDELL,LA,70458,83,F,W,D,3,P,,E,SLIDELL,LA,70458
3460,90,StTam,52,Land,SLIDELL,LA,70458,64,M,W,D,8,P,,E,SLIDELL,LA,70458
3461,90,StTam,52,,SLIDELL,LA,70458,25,M,W,D,2,,N,E,SLIDELL,LA,70458
3462,90,StTam,52,,SLIDELL,LA,70458,41,M,B,D,2,,,I,SLIDELL,LA,70458
3463,90,StTam,52,,SLIDELL,LA,70458,31,F,W,D,1,,,,SLIDELL,LA,70458
3464,90,StTam,52,,PEARL RIVER,LA,70452,31,F,B,D,2,,,E,PEARL RIVER,LA,70452
3465,90,StTam,52,Cell,SLIDELL,LA,70458,74,M,W,D,8,P,,I,SLIDELL,LA,70458
3466,90,StTam,52,,SLIDELL,LA,70460,40,F,B,D,2,,,E,SLIDELL,LA,70460
3467,90,StTam,52,,SLIDELL,LA,70458,80,F,W,D,2,,,I,SLIDELL,LA,70458
3468,90,StTam,52,Land,SLIDELL,LA,70458,86,M,B,D,8,,N,,SLIDELL,LA,70458
3469,90,StTam,52,,SLIDELL,LA,70458,51,F,B,D,1,,,I,SLIDELL,LA,70458
3470,90,StTam,52,,SLIDELL,LA,70458,43,M,B,D,9,P,,I,SLIDELL,LA,70458
3471,90,StTam,52,Land,SLIDELL,LA,70458,45,F,B,D,9,P,,I,SLIDELL,LA,70458
3472,90,StTam,52,,SLIDELL,LA,70458,20,F,B,D,5,,N,,SLIDELL,LA,70458
3473,90,StTam,52,Land,SLIDELL,LA,70458,65,F,B,D,7,,,I,SLIDELL,LA,70458
3474,90,StTam,52,,SLIDELL,LA,70458,63,F,W,D,7,,,E,SLIDELL,LA,70458
3475,90,StTam,52,,SLIDELL,LA,70460,63,F,B,D,7,P,,E,SLIDELL,LA,70460
3476,90,StTam,52,Land,SLIDELL,LA,70458,55,F,B,D,2,,,E,SLIDELL,LA,70469
3477,90,StTam,52,Land,SLIDELL,LA,70458,58,M,B,D,5,,,I,SLIDELL,LA,70458
3478,90,StTam,52,,SLIDELL,LA,70458,49,F,O,D,5,,,I,SLIDELL,LA,70458
3479,90,StTam,52,,SLIDELL,LA,70458,27,F,B,D,3,,,I,SLIDELL,LA,70458
3480,90,StTam,52,Land,SLIDELL,LA,70458,75,M,W,D,7,P,,E,SLIDELL,LA,70458
3481,90,StTam,52,Land,SLIDELL,LA,70458,54,F,I,D,4,,,E,SLIDELL,LA,70458
3482,90,StTam,52,,SLIDELL,LA,70458,75,M,A,D,8,,,I,SLIDELL,LA,70458
3483,90,StTam,52,,SLIDELL,LA,70458,69,F,W,D,8,,,I,SLIDELL,LA,70458
3484,90,StTam,52,,SLIDELL,LA,70458,27,F,W,D,1,,,M,SLIDELL,LA,70458
3485,90,StTam,52,,SLIDELL,LA,70458,22,F,W,D,4,,N,I,SLIDELL,LA,70458
3486,90,StTam,52,,SLIDELL,LA,70458,53,F,B,D,1,,,E,SLIDELL,LA,70458
3487,90,StTam,52,,SLIDELL,LA,70460,88,F,W,D,2,,,M,SLIDELL,LA,70460
3488,90,StTam,52,,SLIDELL,LA,70458,37,F,W,D,2,P,,I,SLIDELL,LA,70458
3489,90,StTam,52,,SLIDELL,LA,70458,65,M,W,D,8,,,I,SLIDELL,LA,70458
3490,90,StTam,52,,SLIDELL,LA,70458,62,F,W,D,6,,,I,SLIDELL,LA,70458
3491,90,StTam,52,Land,SLIDELL,LA,70458,71,M,W,D,9,,,M,SLIDELL,LA,70458
3492,90,StTam,52,Cell,SLIDELL,LA,70458,48,F,W,D,6,,,I,SLIDELL,LA,70458
3493,90,StTam,52,Cell,SLIDELL,LA,70458,79,F,B,D,2,,N,E,SLIDELL,LA,70458
3494,90,StTam,52,Land,PEARL RIVER,LA,70452,70,F,W,D,4,,,E,PEARL RIVER,LA,70452
3495,90,StTam,52,Land,SLIDELL,LA,70458,72,M,B,D,4,,N,E,SLIDELL,LA,70458
3496,90,StTam,52,Land,SLIDELL,LA,70458,69,F,B,D,7,P,N,E,SLIDELL,LA,70458
3497,90,StTam,52,,SLIDELL,LA,70460,42,F,B,D,2,,,E,SLIDELL,LA,70460
3498,90,StTam,52,,SLIDELL,LA,70460,55,M,B,D,6,P,,E,SLIDELL,LA,70460
3499,90,StTam,52,,SLIDELL,LA,70460,67,M,W,D,2,,,E,SLIDELL,LA,70460
3500,90,StTam,52,Land,SLIDELL,LA,70460,52,M,B,D,1,,,I,SLIDELL,LA,70460
3501,90,StTam,52,,SLIDELL,LA,70460,50,F,W,D,1,,,I,SLIDELL,LA,70459
3502,90,StTam,52,Land,SLIDELL,LA,70458,42,M,B,D,2,,,I,SLIDELL,LA,70458
3503,90,StTam,52,Land,SLIDELL,LA,70460,80,F,B,D,1,,,E,SLIDELL,LA,70460
3504,90,StTam,52,,SLIDELL,LA,70460,56,F,B,D,2,,,E,SLIDELL,LA,70460
3505,90,StTam,52,Land,SLIDELL,LA,70458,66,F,B,D,9,P,,M,SLIDELL,LA,70458
3506,90,StTam,52,Land,SLIDELL,LA,70460,30,M,B,D,2,,,E,SLIDELL,LA,70460
3507,90,StTam,52,Land,SLIDELL,LA,70460,81,F,O,D,6,P,,M,SLIDELL,LA,70460
3508,90,StTam,52,Land,SLIDELL,LA,70460,68,M,B,D,3,,,E,SLIDELL,LA,70460
3509,90,StTam,52,Land,SLIDELL,LA,70460,64,F,B,D,3,,,E,SLIDELL,LA,70460
3510,90,StTam,52,,SLIDELL,LA,70460,26,F,B,D,1,,,E,SLIDELL,LA,70460
3511,90,StTam,52,Land,SLIDELL,LA,70460,92,F,W,D,3,,,,SLIDELL,LA,70460
3512,90,StTam,52,Cell,SLIDELL,LA,70458,70,M,O,D,8,P,,E,SLIDELL,LA,70458
3513,90,StTam,52,Land,SLIDELL,LA,70458,79,F,W,D,4,,,I,SLIDELL,LA,70458
3514,90,StTam,52,,SLIDELL,LA,70458,37,F,B,D,6,P,N,E,SLIDELL,LA,70458
3515,90,StTam,52,Land,SLIDELL,LA,70458,75,F,W,D,9,P,,I,SLIDELL,LA,70458
3516,90,StTam,52,Cell,SLIDELL,LA,70458,73,M,W,D,A,P,,M,SLIDELL,LA,70458
3517,90,StTam,52,Land,SLIDELL,LA,70458,48,F,W,D,2,,,M,SLIDELL,LA,70458
3518,90,StTam,52,Cell,SLIDELL,LA,70458,52,F,W,D,7,P,,I,SLIDELL,LA,70459
3519,90,StTam,52,Land,PEARL RIVER,LA,70452,63,F,W,D,5,,,I,PEARL RIVER,LA,70452
3520,90,StTam,52,,SLIDELL,LA,70458,66,M,W,D,3,,,E,SLIDELL,LA,70458
3521,90,StTam,52,Land,SLIDELL,LA,70458,65,F,W,D,3,,,E,SLIDELL,LA,70458
3522,90,StTam,52,Land,SLIDELL,LA,70458,71,M,W,D,9,P,,M,SLIDELL,LA,70458
3523,90,StTam,52,,SLIDELL,LA,70458,67,F,W,D,8,,,E,SLIDELL,LA,70458
3524,90,StTam,52,,PEARL RIVER,LA,70452,66,F,W,D,6,,,E,PEARL RIVER,LA,70452
3525,90,StTam,52,Land,SLIDELL,LA,70458,43,M,W,D,3,,N,,SLIDELL,LA,70458
3526,90,StTam,52,,SLIDELL,LA,70460,61,F,B,D,7,,,I,SLIDELL,LA,70460
3527,90,StTam,52,Cell,SLIDELL,LA,70458,61,F,W,D,7,,,E,SLIDELL,LA,70458
3528,90,StTam,52,,SLIDELL,LA,70458,33,F,W,D,1,,,E,PICAYUNE,MS,39466
3529,90,StTam,52,,SLIDELL,LA,70458,53,M,B,D,1,P,N,E,SLIDELL,LA,70458
3530,90,StTam,52,,SLIDELL,LA,70458,23,M,B,D,2,P,,,SLIDELL,LA,70458
3531,90,StTam,52,Land,SLIDELL,LA,70458,82,M,W,D,5,,N,E,SLIDELL,LA,70458
3532,90,StTam,52,Land,SLIDELL,LA,70458,72,F,B,D,2,P,,I,SLIDELL,LA,70458
3533,90,StTam,52,,SLIDELL,LA,70460,66,F,W,D,8,P,,I,SLIDELL,LA,70460
3534,90,StTam,52,Land,SLIDELL,LA,70458,86,F,W,D,9,P,,M,SLIDELL,LA,70458
3535,90,StTam,52,,SLIDELL,LA,70458,33,M,O,D,2,P,,I,SLIDELL,LA,70458
3536,90,StTam,52,,SLIDELL,LA,70458,26,F,W,D,2,P,,I,SLIDELL,LA,70458
3537,90,StTam,52,Land,SLIDELL,LA,70460,79,M,W,D,5,P,,E,SLIDELL,LA,70460
3538,90,StTam,52,,SLIDELL,LA,70458,24,F,H,D,1,,,I,SLIDELL,LA,70458
3539,90,StTam,52,,SLIDELL,LA,70458,66,M,B,D,5,P,,I,SLIDELL,LA,70458
3540,90,StTam,52,Land,PEARL RIVER,LA,70452,55,F,B,D,5,P,,I,PEARL RIVER,LA,70452
3541,90,StTam,52,,SLIDELL,LA,70460,62,F,W,D,3,,N,,SLIDELL,LA,70460
3542,90,StTam,52,Land,SLIDELL,LA,70458,34,F,W,D,2,P,,I,SLIDELL,LA,70458
3543,90,StTam,52,,SLIDELL,LA,70460,54,F,B,D,5,P,,E,SLIDELL,LA,70460
3544,90,StTam,52,Land,SLIDELL,LA,70460,38,F,B,D,9,P,,E,SLIDELL,LA,70460
3545,90,StTam,52,,SLIDELL,LA,70458,38,F,B,D,2,,,I,SLIDELL,LA,70458
3546,90,StTam,52,,SLIDELL,LA,70460,36,F,B,D,1,,,E,SLIDELL,LA,70460
3547,90,StTam,52,Land,SLIDELL,LA,70458,75,M,W,D,A,P,,M,SLIDELL,LA,70458
3548,90,StTam,52,Land,SLIDELL,LA,70458,80,F,W,D,1,,,E,SLIDELL,LA,70458
3549,90,StTam,52,,SLIDELL,LA,70458,55,F,W,D,2,P,,E,SLIDELL,LA,70458
3550,90,StTam,52,,SLIDELL,LA,70458,49,F,W,D,1,,,E,SLIDELL,LA,70458
3551,90,StTam,52,,SLIDELL,LA,70458,37,M,W,D,1,,N,I,SLIDELL,LA,70458
3552,90,StTam,52,,SLIDELL,LA,70458,34,F,B,D,1,,,I,SLIDELL,LA,70458
3553,90,StTam,52,Land,SLIDELL,LA,70458,68,M,W,D,6,,,I,SLIDELL,LA,70458
3554,90,StTam,52,,SLIDELL,LA,70458,68,F,W,D,6,,,I,SLIDELL,LA,70458
3555,90,StTam,52,Land,SLIDELL,LA,70458,54,F,H,D,3,P,,I,MANDEVILLE,LA,70470
3556,90,StTam,52,Land,SLIDELL,LA,70458,75,M,W,D,7,,,I,SLIDELL,LA,70458
3557,90,StTam,52,,SLIDELL,LA,70460,35,F,B,D,2,,,E,SLIDELL,LA,70460
3558,90,StTam,52,Land,PEARL RIVER,LA,70452,72,F,W,D,6,,,E,PEARL RIVER,LA,70452
3559,90,StTam,52,Land,SLIDELL,LA,70458,52,F,B,D,3,P,,I,SLIDELL,LA,70458
3560,90,StTam,52,,SLIDELL,LA,70458,28,M,W,D,1,,N,I,SLIDELL,LA,70458
3561,90,StTam,52,,SLIDELL,LA,70460,55,F,B,D,3,,,I,SLIDELL,LA,70460
3562,90,StTam,52,Land,SLIDELL,LA,70458,67,F,H,D,7,P,,E,SLIDELL,LA,70458
3563,90,StTam,52,,SLIDELL,LA,70460,39,F,B,D,4,,N,E,SLIDELL,LA,70460
3564,90,StTam,52,,SLIDELL,LA,70458,34,F,B,D,2,,N,E,SLIDELL,LA,70458
3565,90,StTam,52,Cell,SLIDELL,LA,70458,64,F,W,D,8,P,,I,SLIDELL,LA,70458
3566,90,StTam,52,Land,SLIDELL,LA,70458,59,F,W,D,1,,,E,SLIDELL,LA,70458
3567,90,StTam,52,,SLIDELL,LA,70458,74,F,W,D,6,P,,M,SLIDELL,LA,70458
3568,90,StTam,52,,SLIDELL,LA,70458,31,M,B,D,3,P,,E,SLIDELL,LA,70458
3569,90,StTam,52,,SLIDELL,LA,70458,30,F,W,D,A,,N,,SLIDELL,LA,70458
3570,90,StTam,52,Land,SLIDELL,LA,70458,75,F,W,D,A,P,,M,SLIDELL,LA,70458
3571,90,StTam,52,,SLIDELL,LA,70458,43,F,B,D,2,,,I,SLIDELL,LA,70458
3572,90,StTam,52,,SLIDELL,LA,70460,33,F,W,D,3,,N,,SLIDELL,LA,70460
3573,90,StTam,52,,SLIDELL,LA,70460,35,F,W,D,4,,,I,SLIDELL,LA,70460
3574,90,StTam,52,,SLIDELL,LA,70460,27,F,B,D,1,,,E,SLIDELL,LA,70459
3575,90,StTam,52,,SLIDELL,LA,70458,33,F,W,D,2,P,,I,SLIDELL,LA,70458
3576,90,StTam,52,,SLIDELL,LA,70458,53,F,W,D,1,,,E,SLIDELL,LA,70458
3577,90,StTam,52,Land,SLIDELL,LA,70458,80,F,B,D,2,P,,M,SLIDELL,LA,70458
3578,90,StTam,52,Land,SLIDELL,LA,70460,78,M,B,D,A,P,,M,SLIDELL,LA,70460
3579,90,StTam,52,Land,SLIDELL,LA,70458,54,F,B,D,1,,,I,SLIDELL,LA,70458
3580,90,StTam,52,,SLIDELL,LA,70458,25,M,B,D,2,,,I,SLIDELL,LA,70458
3581,90,StTam,52,,SLIDELL,LA,70458,64,F,W,D,7,P,,E,SLIDELL,LA,70458
3582,90,StTam,52,,SLIDELL,LA,70458,28,F,W,D,1,P,,M,SLIDELL,LA,70458
3583,90,StTam,52,,SLIDELL,LA,70460,69,F,W,D,5,P,,M,SLIDELL,LA,70460
3584,90,StTam,52,,SLIDELL,LA,70458,24,M,W,D,1,,N,I,SLIDELL,LA,70458
3585,90,StTam,52,,SLIDELL,LA,70458,23,F,W,D,1,,,E,SLIDELL,LA,70458
3586,90,StTam,52,,SLIDELL,LA,70458,70,M,B,D,6,P,,I,SLIDELL,LA,70458
3587,90,StTam,52,Land,SLIDELL,LA,70458,61,F,B,D,6,P,,I,SLIDELL,LA,70458
3588,90,StTam,52,Land,SLIDELL,LA,70460,47,F,W,D,3,P,,I,SLIDELL,LA,70460
3589,90,StTam,52,,SLIDELL,LA,70458,57,M,W,D,3,,N,,SLIDELL,LA,70458
3590,90,StTam,52,Cell,SLIDELL,LA,70458,63,F,W,D,3,,,E,SLIDELL,LA,70458
3591,90,StTam,52,,SLIDELL,LA,70458,24,M,H,D,3,,N,E,SLIDELL,LA,70458
3592,90,StTam,52,,SLIDELL,LA,70458,70,M,W,D,A,,N,,SLIDELL,LA,70458
3593,90,StTam,52,Land,SLIDELL,LA,70458,63,F,W,D,4,,,I,SLIDELL,LA,70458
3594,90,StTam,52,,SLIDELL,LA,70458,36,F,W,D,3,,N,,SLIDELL,LA,70458
3595,90,StTam,52,,SLIDELL,LA,70458,46,F,W,D,3,,N,I,SLIDELL,LA,70458
3596,90,StTam,52,Land,SLIDELL,LA,70460,57,M,W,D,6,,,I,SLIDELL,LA,70460
3597,90,StTam,52,,SLIDELL,LA,70460,58,F,W,D,4,,,I,SLIDELL,LA,70460
3598,90,StTam,52,Land,SLIDELL,LA,70458,41,F,W,D,7,P,,E,SLIDELL,LA,70458
3599,90,StTam,52,Land,SLIDELL,LA,70458,74,M,B,D,7,P,,I,SLIDELL,LA,70458
3600,90,StTam,52,,SLIDELL,LA,70458,65,F,B,D,7,P,,I,SLIDELL,LA,70458
3601,90,StTam,52,Land,SLIDELL,LA,70460,38,M,W,D,1,,,E,SLIDELL,LA,70460
3602,90,StTam,52,,SLIDELL,LA,70458,64,M,B,D,3,,,,SLIDELL,LA,70458
3603,90,StTam,52,,SLIDELL,LA,70458,61,M,B,D,2,P,N,E,SLIDELL,LA,70458
3604,90,StTam,52,,SLIDELL,LA,70458,62,F,B,D,2,,N,E,SLIDELL,LA,70458
3605,90,StTam,52,Land,SLIDELL,LA,70460,50,M,B,D,1,P,,E,SLIDELL,LA,70460
3606,90,StTam,52,Land,SLIDELL,LA,70460,41,F,B,D,1,P,,E,SLIDELL,LA,70460
3607,90,StTam,52,,SLIDELL,LA,70460,55,F,B,D,1,,,E,SLIDELL,LA,70460
3608,90,StTam,52,Land,SLIDELL,LA,70458,58,F,W,D,5,P,,I,SLIDELL,LA,70458
3609,90,StTam,52,,SLIDELL,LA,70458,68,F,W,D,2,,,I,SLIDELL,LA,70458
3610,90,StTam,52,Land,SLIDELL,LA,70460,30,M,B,D,2,,,E,SLIDELL,LA,70460
3611,90,StTam,52,,SLIDELL,LA,70460,67,M,B,D,7,P,,I,SLIDELL,LA,70460
3612,90,StTam,52,Cell,SLIDELL,LA,70460,67,F,O,D,7,P,,I,SLIDELL,LA,70460
3613,90,StTam,52,Land,SLIDELL,LA,70458,82,F,W,D,8,P,,I,SLIDELL,LA,70458
3614,90,StTam,52,,SLIDELL,LA,70460,78,F,B,D,A,P,,M,SLIDELL,LA,70460
3615,90,StTam,52,Land,PEARL RIVER,LA,70452,77,M,W,D,7,P,,E,PEARL RIVER,LA,70452
3616,90,StTam,52,,PEARL RIVER,LA,70452,77,F,W,D,7,P,,E,PEARL RIVER,LA,70452
3617,90,StTam,52,Land,SLIDELL,LA,70460,81,M,B,D,A,P,,M,SLIDELL,LA,70460
3618,90,StTam,52,Land,SLIDELL,LA,70458,34,M,W,D,6,,N,E,SLIDELL,LA,70458
3619,90,StTam,52,Land,SLIDELL,LA,70460,49,M,W,D,1,,,E,SLIDELL,LA,70460
3620,90,StTam,52,Land,SLIDELL,LA,70458,73,F,B,D,9,P,,M,SLIDELL,LA,70458
3621,90,StTam,52,,SLIDELL,LA,70458,44,F,B,D,1,P,,I,SLIDELL,LA,70458
3622,90,StTam,52,,SLIDELL,LA,70458,47,F,B,D,1,,,E,SLIDELL,LA,70458
3623,90,StTam,52,Cell,SLIDELL,LA,70458,22,M,B,D,1,,N,E,SLIDELL,LA,70458
3624,90,StTam,52,Land,SLIDELL,LA,70458,93,M,W,D,2,,,M,SLIDELL,LA,70458
3625,90,StTam,52,Land,SLIDELL,LA,70458,78,M,W,D,6,,,E,SLIDELL,LA,70458
3626,90,StTam,52,,SLIDELL,LA,70458,77,F,W,D,6,,,E,SLIDELL,LA,70458
3627,90,StTam,52,Land,SLIDELL,LA,70458,74,F,W,D,6,,,E,SLIDELL,LA,70458
3628,90,StTam,52,,SLIDELL,LA,70460,91,F,B,D,A,P,,M,SLIDELL,LA,70459
3629,90,StTam,52,,SLIDELL,LA,70460,63,F,B,D,8,P,,I,SLIDELL,LA,70460
3630,90,StTam,52,Land,SLIDELL,LA,70460,35,F,B,D,2,P,,I,SLIDELL,LA,70460
3631,90,StTam,52,,SLIDELL,LA,70458,35,F,W,D,3,,,E,SLIDELL,LA,70458
3632,90,StTam,52,Cell,SLIDELL,LA,70458,65,F,W,D,7,,,I,SLIDELL,LA,70458
3633,90,StTam,52,,SLIDELL,LA,70458,62,F,H,D,1,,,E,SLIDELL,LA,70458
